tanggal,Yield_BRA_MAY_54,Yield_CHIL_JAN_54,Yield_COL_NOV_54,Yield_INDO_SEP_54,Yield_KSA_JAN_54,Yield_MEX_MAY_55,Yield_SOAF_NOV_54,Yield_US_CT_30Y,Spread_BRA_MAY_54,Spread_CHIL_JAN_54,Spread_COL_NOV_54,Spread_INDO_SEP_54,Spread_KSA_JAN_54,Spread_MEX_MAY_55,Spread_SOAF_NOV_54,Yield_BRA_JAN_56,Spread_BRA_JAN_56
2024-12-19,7.75,5.76,8.61,5.61,5.98,7.19,8.05,4.74,301.0,102.0,387.0,87.0,124.0,245.0,331.0,,
2024-12-20,7.629,5.722,8.564,5.655,5.998,7.154,8.081,4.721,290.8,100.1,384.3,93.4,127.7,243.3,336.0,,
2024-12-23,7.65,5.75,8.59,5.65,6.03,7.17,8.11,4.78,287.0,97.0,381.0,87.0,125.0,239.0,333.0,,
2024-12-24,7.67,5.76,8.61,5.68,6.02,7.19,8.11,4.76,291.0,100.0,385.0,92.0,126.0,243.0,335.0,,
2024-12-25,7.67,5.76,8.61,5.68,6.02,7.19,8.11,4.76,291.0,100.0,385.0,92.0,126.0,243.0,335.0,,
2024-12-26,7.69,5.77,8.61,5.68,6.02,7.2,8.11,4.77,292.0,100.0,384.0,91.0,125.0,243.0,334.0,,
2024-12-27,7.72,5.78,8.62,5.69,6.04,7.23,8.12,4.82,290.0,96.0,380.0,87.0,122.0,241.0,330.0,,
2024-12-30,7.715,5.757,8.633,5.702,6.008,7.223,8.137,4.751,296.4,100.6,388.2,95.1,125.7,247.2,338.6,,
2024-12-31,7.752,5.779,8.641,5.675,6.035,7.235,8.137,4.783,296.9,99.6,385.8,89.2,125.2,245.2,335.4,,
2025-01-01,7.752,5.779,8.641,5.675,6.035,7.235,8.137,4.783,296.9,99.6,385.8,89.2,125.2,245.2,335.4,,
2025-01-02,7.77,5.8,8.66,5.73,6.02,7.23,8.13,4.78,299.0,102.0,388.0,95.0,124.0,245.0,335.0,,
2025-01-03,7.697,5.83,8.645,5.751,6.043,7.225,8.128,4.812,288.5,101.8,383.3,93.9,123.1,241.3,331.6,,
2025-01-06,7.67,5.86,8.64,5.82,6.09,7.19,8.14,4.85,282.0,101.0,379.0,97.0,124.0,234.0,329.0,,
2025-01-07,7.767,5.963,8.688,5.824,6.146,7.241,8.199,4.914,285.3,104.9,377.4,91.0,123.2,232.7,328.5,,
2025-01-08,7.829,5.99,8.757,5.864,6.17,7.296,8.218,4.933,289.6,105.7,382.4,93.1,123.7,236.3,328.5,,
2025-01-09,7.83,5.99,8.76,5.86,6.17,7.3,8.17,4.93,290.0,106.0,383.0,93.0,124.0,237.0,324.0,,
2025-01-10,7.856,6.012,8.815,5.822,6.196,7.375,8.244,4.947,290.9,106.5,386.8,87.5,124.9,242.8,329.7,,
2025-01-13,7.9,6.08,8.82,5.89,6.42,7.51,8.51,4.96,294.0,112.0,386.0,93.0,146.0,255.0,355.0,,
2025-01-14,7.86,6.08,8.78,5.9,6.42,7.51,8.53,4.98,288.0,110.0,380.0,92.0,144.0,253.0,355.0,,
2025-01-15,7.74,5.98,8.62,5.89,6.33,7.38,8.4,4.88,286.0,110.0,374.0,101.0,145.0,250.0,352.0,,
2025-01-16,7.7,5.96,8.61,5.81,6.31,7.36,8.43,4.86,284.0,110.0,375.0,95.0,145.0,250.0,357.0,,
2025-01-17,7.67,5.94,8.6,5.77,6.31,7.34,8.4,4.86,281.0,108.0,374.0,91.0,145.0,248.0,354.0,,
2025-01-20,7.67,5.94,8.6,5.77,6.31,7.34,8.4,4.86,281.0,108.0,374.0,91.0,145.0,248.0,354.0,,
2025-01-21,7.61,5.9,8.57,5.73,6.24,7.28,8.36,4.81,280.0,109.0,376.0,92.0,143.0,247.0,355.0,,
2025-01-22,7.57,5.91,8.56,5.73,6.21,7.29,8.31,4.83,274.0,108.0,373.0,90.0,138.0,246.0,348.0,,
2025-01-23,7.59,5.96,8.59,5.75,6.23,7.32,8.37,4.87,272.0,109.0,372.0,88.0,136.0,245.0,350.0,,
2025-01-24,7.589,5.946,8.565,5.762,6.215,7.279,8.327,4.847,274.2,109.9,371.8,91.5,136.8,243.2,348.0,,
2025-01-27,7.565,5.892,8.558,5.722,6.176,7.263,8.362,4.771,279.4,112.1,378.7,95.1,140.5,249.2,359.1,,
2025-01-28,7.589,5.889,8.585,5.721,6.179,7.264,8.359,4.776,281.3,111.3,380.9,94.5,140.3,248.8,358.3,,
2025-01-29,7.624,5.895,8.593,5.718,6.151,7.273,8.354,4.771,285.3,112.4,382.2,94.7,138.0,250.2,358.3,,
2025-01-30,7.584,5.867,8.562,5.708,6.132,7.28,8.304,4.762,282.2,110.5,380.0,94.6,137.0,251.8,354.2,,
2025-01-31,7.59,5.91,8.61,5.71,6.15,7.32,8.33,4.79,280.0,112.0,382.0,92.0,136.0,253.0,354.0,,
2025-02-03,7.56,5.89,8.6,5.72,6.17,7.25,8.38,4.79,277.0,110.0,381.0,93.0,138.0,246.0,359.0,,
2025-02-04,7.51,5.881,8.612,5.729,6.134,7.231,8.385,4.747,276.3,113.4,386.5,98.2,138.7,248.4,363.8,,
2025-02-05,7.43,5.78,8.55,5.66,6.04,7.14,8.29,4.64,279.0,114.0,391.0,102.0,140.0,250.0,365.0,,
2025-02-06,7.435,5.789,8.55,5.604,6.029,7.147,8.352,4.639,279.6,115.0,391.1,96.5,139.0,250.8,371.3,,
2025-02-07,7.47,5.83,8.57,5.6,6.06,7.17,8.42,4.69,278.0,114.0,388.0,91.0,137.0,248.0,373.0,,
2025-02-10,7.509,5.825,8.552,5.642,6.076,7.176,8.412,4.708,280.1,111.7,384.4,93.4,136.8,246.8,370.4,,
2025-02-11,7.56,5.87,8.58,5.66,6.11,7.23,8.47,4.75,281.0,112.0,383.0,91.0,136.0,248.0,372.0,,
2025-02-12,7.62,5.954,8.637,5.68,6.192,7.321,8.571,4.833,278.7,112.1,380.4,84.7,135.9,248.8,373.8,,
2025-02-13,7.531,5.858,8.564,5.733,6.119,7.207,8.465,4.739,279.2,111.9,382.5,99.4,138.0,246.8,372.6,,
2025-02-14,7.445,5.801,8.482,5.687,6.079,7.15,8.327,4.698,274.7,110.3,378.4,98.9,138.1,245.2,362.9,,
2025-02-17,7.45,5.8,8.48,5.69,6.08,7.15,8.33,4.7,275.0,110.0,378.0,99.0,138.0,245.0,363.0,,
2025-02-18,7.482,5.86,8.529,5.655,6.106,7.224,8.328,4.767,271.5,109.3,376.2,88.8,133.9,245.7,356.1,,
2025-02-19,7.51,5.88,8.55,5.69,6.13,7.24,8.42,4.77,274.0,111.0,378.0,92.0,136.0,247.0,365.0,,
2025-02-20,7.49,5.859,8.551,5.663,6.103,7.238,8.405,4.748,274.2,111.1,380.3,91.5,135.5,249.0,365.7,,
2025-02-21,7.45,5.82,8.55,5.64,6.05,7.22,8.36,4.68,277.0,114.0,387.0,96.0,137.0,254.0,368.0,,
2025-02-24,7.44,5.8,8.56,5.61,6.04,7.23,8.32,4.66,278.0,114.0,390.0,95.0,138.0,257.0,366.0,,
2025-02-25,7.37,5.69,8.49,5.59,5.98,7.11,8.26,4.56,281.0,113.0,393.0,103.0,142.0,255.0,370.0,,
2025-02-26,7.328,5.659,8.435,5.562,5.922,7.015,8.198,4.51,281.8,114.9,392.5,105.2,141.2,250.5,368.8,,
2025-02-27,7.375,5.694,8.457,5.547,5.927,7.042,8.185,4.532,284.3,116.2,392.5,101.5,139.5,251.0,365.3,,
2025-02-28,7.377,5.678,8.455,5.536,5.907,7.01,8.197,4.49,288.7,118.8,396.5,104.6,141.7,252.0,370.7,,
2025-03-03,7.374,5.653,8.439,5.526,5.876,6.989,8.173,4.45,292.4,120.3,398.9,107.6,142.6,253.9,372.3,,
2025-03-04,7.388,5.648,8.465,5.491,5.941,7.016,8.192,4.539,284.9,110.9,392.6,95.2,140.2,247.7,365.3,,
2025-03-05,7.403,5.673,8.458,5.535,5.971,7.055,8.247,4.573,283.0,110.0,388.5,96.2,139.8,248.2,367.4,,
2025-03-06,7.449,5.721,8.536,5.579,6.01,7.123,8.355,4.58,286.9,114.1,395.6,99.9,143.0,254.3,377.5,,
2025-03-07,7.42,5.73,8.53,5.56,5.99,7.12,8.34,4.6,282.0,113.0,393.0,96.0,139.0,252.0,374.0,,
2025-03-10,7.39,5.69,8.51,5.57,5.97,7.1,8.34,4.54,285.0,115.0,397.0,103.0,143.0,256.0,380.0,,
2025-03-11,7.433,5.73,8.54,5.561,6.007,7.154,8.349,4.596,283.7,113.4,394.4,96.5,141.1,255.8,375.3,,
2025-03-12,7.46,5.76,8.54,5.6,6.04,7.17,8.4,4.63,283.0,113.0,391.0,97.0,141.0,254.0,377.0,,
2025-03-13,7.498,5.772,8.569,5.652,6.078,7.197,8.395,4.59,290.8,118.2,397.9,106.2,148.8,260.7,380.5,,
2025-03-14,7.505,5.777,8.57,5.658,6.109,7.2,8.393,4.623,288.2,115.4,394.7,103.5,148.6,257.7,377.0,,
2025-03-17,7.462,5.744,8.555,5.665,6.067,7.161,8.376,4.595,286.7,114.9,396.0,107.0,147.2,256.6,378.1,,
2025-03-18,7.46,5.735,8.588,5.699,6.051,7.146,8.363,4.587,287.3,114.8,400.1,111.2,146.4,255.9,377.6,,
2025-03-19,7.37,5.69,8.48,5.69,6.03,7.1,8.36,4.55,282.0,114.0,393.0,114.0,148.0,255.0,381.0,,
2025-03-20,7.34,5.7,8.51,5.6,6.0,7.11,8.28,4.56,278.0,114.0,395.0,104.0,144.0,255.0,372.0,,
2025-03-21,7.366,5.723,8.573,5.628,6.004,7.149,8.349,4.59,277.6,113.3,398.3,103.8,141.4,255.9,375.9,,
2025-03-24,7.426,5.782,8.633,5.7,6.058,7.19,8.354,4.665,276.1,111.7,396.8,103.5,139.3,252.5,368.9,,
2025-03-25,7.433,5.768,8.622,5.755,6.061,7.169,8.357,4.66,277.3,110.8,396.2,109.5,140.1,250.9,369.7,,
2025-03-26,7.46,5.82,8.68,5.76,6.09,7.19,8.39,4.7,276.0,112.0,398.0,106.0,139.0,249.0,369.0,,
2025-03-27,7.5,5.86,8.72,5.8,6.13,7.23,8.48,4.72,278.0,114.0,400.0,108.0,141.0,251.0,376.0,,
2025-03-28,7.48,5.81,8.76,5.75,6.09,7.19,8.56,4.63,285.0,118.0,413.0,112.0,146.0,256.0,393.0,,
2025-03-31,7.47,5.76,8.76,5.7,6.06,7.17,8.51,4.57,290.0,119.0,419.0,113.0,149.0,260.0,394.0,,
2025-04-01,7.43,5.69,8.66,5.69,6.01,7.12,8.48,4.53,290.0,116.0,413.0,116.0,148.0,259.0,395.0,,
2025-04-02,7.44,5.71,8.65,5.65,5.95,7.16,8.59,4.5,294.0,121.0,415.0,115.0,145.0,266.0,409.0,,
2025-04-03,7.47,5.69,8.71,5.64,5.99,7.16,8.66,4.47,300.0,122.0,424.0,117.0,152.0,269.0,419.0,,
2025-04-04,7.55,5.7,8.88,5.62,6.07,7.19,8.83,4.41,314.0,129.0,447.0,121.0,166.0,278.0,442.0,,
2025-04-07,7.706,5.87,9.146,5.824,6.256,7.418,9.007,4.621,308.5,124.9,452.5,120.3,163.5,279.7,438.6,,
2025-04-08,7.762,5.994,9.241,5.859,6.328,7.56,8.963,4.767,299.5,122.7,447.4,109.2,156.1,279.3,419.6,,
2025-04-09,7.75,5.936,9.039,6.148,6.519,7.462,9.266,4.741,300.9,119.5,429.8,140.7,177.8,272.1,452.5,,
2025-04-10,7.756,6.031,9.243,5.927,6.443,7.521,9.195,4.872,288.4,115.9,437.1,105.5,157.1,264.9,432.3,,
2025-04-11,7.861,6.102,9.352,6.088,6.581,7.615,9.435,4.873,298.8,122.9,447.9,121.5,170.8,274.2,456.2,,
2025-04-14,7.771,6.009,9.212,6.044,6.468,7.574,9.146,4.811,296.0,119.8,440.1,123.3,165.7,276.3,433.5,,
2025-04-15,7.752,5.996,9.24,5.964,6.386,7.534,9.089,4.779,297.3,121.7,446.1,118.5,160.7,275.5,431.0,,
2025-04-16,7.776,6.002,9.369,5.949,6.346,7.539,9.061,4.74,303.6,126.2,462.9,120.9,160.6,279.9,432.1,,
2025-04-17,7.814,6.007,9.366,5.917,6.331,7.536,9.028,4.799,301.5,120.8,456.7,111.8,153.2,273.7,422.9,,
2025-04-18,7.814,6.007,9.366,5.917,6.331,7.536,9.028,4.799,301.5,120.8,456.7,111.8,153.2,273.7,422.9,,
2025-04-21,7.905,6.097,9.554,5.925,6.363,7.655,9.073,4.903,300.2,119.4,465.1,102.2,146.0,275.2,417.0,,
2025-04-22,7.85,6.05,9.48,5.95,6.35,7.62,9.07,4.88,297.0,117.0,460.0,107.0,147.0,274.0,419.0,,
2025-04-23,7.75,5.95,9.36,5.81,6.25,7.55,8.91,4.82,293.0,113.0,454.0,99.0,143.0,273.0,409.0,,
2025-04-24,7.652,5.894,9.261,5.785,6.22,7.472,8.857,4.777,287.5,111.7,448.4,100.8,144.3,269.5,408.0,,
2025-04-25,7.563,5.856,9.186,5.721,6.195,7.428,8.749,4.703,286.0,115.3,448.3,101.8,149.2,272.5,404.6,,
2025-04-28,7.529,5.849,9.226,5.681,6.182,7.407,8.719,4.684,284.5,116.5,454.2,99.7,149.8,272.3,403.5,,
2025-04-29,7.494,5.812,9.137,5.673,6.162,7.365,8.759,4.65,284.4,116.2,448.7,102.3,151.2,271.5,410.9,,
2025-04-30,7.549,5.821,9.171,5.652,6.162,7.434,8.835,4.679,287.0,114.2,449.2,97.3,148.3,275.5,415.6,,
2025-05-01,7.593,5.839,9.234,5.662,6.218,7.477,8.838,4.725,286.8,111.4,450.9,93.7,149.3,275.2,411.3,,
2025-05-02,7.658,5.888,9.299,5.703,6.272,7.511,8.844,4.791,286.7,109.7,450.8,91.2,148.1,272.0,405.3,,
2025-05-05,7.715,5.95,9.356,5.739,6.291,7.571,8.876,4.836,287.9,111.4,452.0,90.3,145.5,273.5,404.0,,
2025-05-06,7.706,5.902,9.303,5.817,6.323,7.519,8.856,4.799,290.7,110.3,450.4,101.8,152.4,272.0,405.7,,
2025-05-07,7.694,5.868,9.268,5.755,6.279,7.476,8.753,4.771,292.3,109.7,449.7,98.4,150.8,270.5,398.2,,
2025-05-08,7.731,5.908,9.288,5.721,6.298,7.513,8.748,4.838,289.3,107.0,445.0,88.3,146.0,267.5,391.0,,
2025-05-09,7.737,5.926,9.275,5.75,6.317,7.521,8.771,4.836,290.1,109.0,443.9,91.4,148.1,268.5,393.5,,
2025-05-12,7.721,5.945,9.131,5.746,6.331,7.516,8.682,4.907,281.4,103.8,422.4,83.9,142.4,260.9,377.5,,
2025-05-13,7.721,5.953,9.05,5.75,6.314,7.457,8.672,4.908,281.3,104.5,414.2,84.2,140.6,254.9,376.4,,
2025-05-14,7.757,6.033,9.11,5.749,6.292,7.467,8.68,4.971,278.6,106.2,413.9,77.8,132.1,249.6,370.9,,
2025-05-15,7.753,5.979,9.092,5.796,6.28,7.42,8.697,4.889,286.4,109.0,420.3,90.7,139.1,253.1,380.8,,
2025-05-16,7.733,5.951,9.069,5.746,6.256,7.413,8.626,4.946,278.7,100.5,412.3,80.0,131.0,246.7,368.0,,
2025-05-19,7.752,5.948,9.075,5.86,6.316,7.422,8.707,4.904,284.8,104.4,417.1,95.6,141.2,251.8,380.3,,
2025-05-20,7.77,5.97,9.08,5.79,6.31,7.46,8.69,4.97,280.0,100.0,411.0,82.0,134.0,249.0,372.0,,
2025-05-21,7.829,6.055,9.161,5.84,6.359,7.556,8.738,5.094,273.5,96.1,406.7,74.6,126.5,246.2,364.4,,
2025-05-22,7.819,6.028,9.153,5.902,6.382,7.553,8.817,5.041,277.8,98.7,411.2,86.1,134.1,251.2,377.6,,
2025-05-23,7.823,6.023,9.136,5.829,6.354,7.567,8.845,5.039,278.4,98.4,409.7,79.0,131.5,252.8,380.6,,
2025-05-26,7.823,6.023,9.136,5.829,6.354,7.567,8.845,5.039,278.4,98.4,409.7,79.0,131.5,252.8,380.6,,
2025-05-27,7.755,5.907,9.015,5.781,6.288,7.503,8.763,4.953,280.2,95.4,406.2,82.8,133.5,255.0,381.0,,
2025-05-28,7.78,5.925,9.021,5.762,6.298,7.516,8.794,4.977,280.3,94.8,404.4,78.5,132.1,253.9,381.7,,
2025-05-29,7.747,5.887,8.992,5.783,6.285,7.437,8.745,4.918,282.9,96.9,407.4,86.5,136.7,251.9,382.7,,
2025-05-30,7.754,5.916,9.007,5.734,6.264,7.443,8.732,4.932,282.2,98.4,407.5,80.2,133.2,251.1,380.0,,
2025-06-02,7.776,5.958,9.023,5.757,6.284,7.468,8.768,4.967,280.9,99.1,405.6,79.0,131.7,250.1,380.1,,
2025-06-03,7.74,5.94,8.95,5.75,6.27,7.43,8.71,4.98,276.0,96.0,397.0,77.0,129.0,245.0,373.0,,
2025-06-04,7.68,5.88,8.89,5.77,6.22,7.36,8.59,4.88,280.0,100.0,401.0,89.0,134.0,248.0,371.0,,
2025-06-05,7.65,5.88,8.94,5.68,6.2,7.36,8.53,4.88,277.0,100.0,406.0,80.0,132.0,248.0,365.0,,
2025-06-06,7.68,5.92,9.09,5.68,6.22,7.39,8.52,4.97,271.0,95.0,412.0,71.0,125.0,242.0,355.0,,
2025-06-09,7.67,5.92,9.11,5.73,6.2,7.37,8.49,4.94,273.0,98.0,417.0,79.0,126.0,243.0,355.0,,
2025-06-10,7.65,5.9,9.1,5.7,6.18,7.33,8.46,4.93,272.0,97.0,417.0,77.0,125.0,240.0,353.0,,
2025-06-11,7.61,5.86,9.06,5.7,6.17,7.23,8.44,4.92,269.0,94.0,414.0,78.0,125.0,231.0,352.0,,
2025-06-12,7.57,5.79,8.96,5.65,6.19,7.15,8.43,4.84,273.0,95.0,412.0,81.0,135.0,231.0,359.0,,
2025-06-13,7.63,5.83,8.97,5.64,6.27,7.18,8.5,4.9,273.0,93.0,407.0,74.0,137.0,228.0,360.0,,
2025-06-16,7.63,5.85,8.96,5.66,6.24,7.21,8.47,4.96,267.0,89.0,400.0,70.0,128.0,225.0,351.0,,
2025-06-17,7.61,5.83,8.94,5.69,6.23,7.22,8.49,4.89,272.0,94.0,405.0,80.0,134.0,233.0,360.0,,
2025-06-18,7.61,5.82,8.94,5.67,6.19,7.21,8.48,4.89,272.0,93.0,405.0,78.0,130.0,232.0,359.0,,
2025-06-19,7.61,5.82,8.94,5.67,6.19,7.21,8.48,4.89,272.0,93.0,405.0,78.0,130.0,232.0,359.0,,
2025-06-20,7.62,5.83,8.96,5.68,6.2,7.22,8.56,4.89,273.0,94.0,407.0,79.0,131.0,233.0,367.0,,
2025-06-23,7.6,5.81,8.94,5.68,6.18,7.23,8.5,4.88,272.0,93.0,406.0,80.0,130.0,235.0,362.0,,
2025-06-24,7.56,5.78,8.87,5.64,6.12,7.22,8.42,4.84,272.0,94.0,403.0,80.0,128.0,238.0,358.0,,
2025-06-25,7.55,5.8,8.86,5.58,6.11,7.23,8.41,4.83,272.0,97.0,403.0,75.0,128.0,240.0,358.0,,
2025-06-26,7.54,5.79,8.84,5.57,6.08,7.19,8.41,4.8,274.0,99.0,404.0,77.0,128.0,239.0,361.0,,
2025-06-27,7.55,5.8,8.87,5.57,6.09,7.16,8.39,4.84,271.0,96.0,403.0,73.0,125.0,232.0,355.0,,
2025-06-27,7.55,5.8,8.87,5.57,6.09,7.16,8.39,4.84,271.0,96.0,403.0,73.0,125.0,232.0,355.0,,
2025-06-30,7.48,5.75,8.82,5.56,6.09,7.1,8.37,4.78,270.0,97.0,404.0,78.0,131.0,232.0,359.0,,
2025-07-01,7.43,5.74,8.76,5.51,6.08,7.06,8.3,4.77,266.0,97.0,399.0,74.0,131.0,229.0,353.0,,
2025-07-02,7.439,5.767,8.746,5.506,6.085,7.089,8.309,4.803,263.6,96.4,394.3,70.3,128.2,228.6,350.6,,
2025-07-03,7.438,5.776,8.633,5.481,6.091,7.098,8.288,4.863,257.5,91.3,377.0,61.8,122.8,223.5,342.5,,
2025-07-04,7.44,5.78,8.63,5.48,6.09,7.1,8.29,4.86,258.0,92.0,377.0,62.0,123.0,224.0,343.0,,
2025-07-07,7.5,5.83,8.7,5.52,6.1,7.19,8.39,4.92,258.0,91.0,378.0,60.0,118.0,227.0,347.0,,
2025-07-08,7.53,5.86,8.79,5.59,6.12,7.22,8.46,4.93,260.0,93.0,386.0,66.0,119.0,229.0,353.0,,
2025-07-09,7.5,5.82,8.7,5.61,6.09,7.16,8.45,4.87,263.0,95.0,383.0,74.0,122.0,229.0,358.0,,
2025-07-10,7.48,5.8,8.67,5.57,6.08,7.14,8.43,4.87,261.0,93.0,380.0,70.0,121.0,227.0,356.0,,
2025-07-11,7.5,5.85,8.75,5.59,6.11,7.18,8.53,4.95,255.0,90.0,380.0,64.0,116.0,223.0,358.0,,
2025-07-14,7.52,5.87,8.78,5.63,6.14,7.21,8.53,4.98,254.0,89.0,380.0,65.0,116.0,223.0,355.0,,
2025-07-15,7.53,5.88,8.77,5.63,6.16,7.23,8.53,5.02,251.0,86.0,375.0,61.0,114.0,221.0,351.0,,
2025-07-16,7.55,5.89,8.8,5.65,6.18,7.28,8.55,5.01,254.0,88.0,379.0,64.0,117.0,227.0,354.0,,
2025-07-17,7.56,5.89,8.78,5.66,6.17,7.31,8.54,5.01,255.0,88.0,377.0,65.0,116.0,230.0,353.0,,
2025-07-18,7.54,5.86,8.73,5.64,6.14,7.27,8.51,4.99,255.0,87.0,374.0,65.0,115.0,228.0,352.0,,
2025-07-21,7.49,5.81,8.67,5.6,6.08,7.22,8.47,4.95,254.0,86.0,372.0,65.0,113.0,227.0,352.0,,
2025-07-22,7.48,5.79,8.64,5.61,6.08,7.25,8.42,4.92,256.0,87.0,372.0,69.0,116.0,233.0,350.0,,
2025-07-23,7.48,5.81,8.6,5.6,6.1,7.28,8.41,4.94,254.0,87.0,366.0,66.0,116.0,234.0,347.0,,
2025-07-24,7.5,5.82,8.58,5.6,6.09,7.28,8.4,4.94,256.0,88.0,364.0,66.0,115.0,234.0,346.0,,
2025-07-25,7.5,5.81,8.6,5.6,6.08,7.23,8.4,4.93,257.0,88.0,367.0,67.0,115.0,230.0,347.0,,
2025-07-28,7.52,5.82,8.62,5.58,6.07,7.23,8.36,4.96,256.0,86.0,366.0,62.0,111.0,227.0,340.0,,
2025-07-29,7.47,5.77,8.57,5.59,6.03,7.15,8.34,4.86,261.0,91.0,371.0,73.0,117.0,229.0,348.0,,
2025-07-30,7.47,5.79,8.59,5.54,6.04,7.15,8.36,4.9,257.0,89.0,369.0,64.0,114.0,225.0,346.0,,
2025-07-31,7.45,5.76,8.6,5.55,6.02,7.13,8.38,4.9,255.0,86.0,370.0,65.0,112.0,223.0,348.0,,
2025-08-01,7.43,5.7,8.64,5.58,5.99,7.1,8.4,4.82,261.0,88.0,382.0,76.0,117.0,228.0,358.0,,
2025-08-04,7.39,5.67,8.54,5.53,5.96,7.06,8.36,4.79,260.0,88.0,375.0,74.0,117.0,227.0,357.0,,
2025-08-05,7.37,5.67,8.51,5.5,5.93,7.05,8.33,4.78,259.0,89.0,373.0,72.0,115.0,227.0,355.0,,
2025-08-06,7.37,5.68,8.53,5.5,5.94,7.07,8.34,4.82,255.0,86.0,371.0,68.0,112.0,225.0,352.0,,
2025-08-07,7.33,5.67,8.5,5.51,5.91,7.03,8.31,4.82,251.0,85.0,368.0,69.0,109.0,221.0,349.0,,
2025-08-08,7.33,5.69,8.51,5.52,5.92,7.05,8.3,4.85,248.0,84.0,366.0,67.0,107.0,220.0,345.0,,
2025-08-11,7.29,5.68,8.43,5.52,5.9,7.01,8.27,4.85,244.0,83.0,358.0,67.0,105.0,216.0,342.0,,
2025-08-12,7.26,5.68,8.36,5.52,5.91,6.99,8.24,4.88,238.0,80.0,348.0,64.0,103.0,211.0,336.0,,
2025-08-13,7.19,5.62,8.27,5.48,5.86,6.92,8.13,4.83,236.0,79.0,344.0,65.0,103.0,209.0,330.0,,
2025-08-14,7.23,5.66,8.27,5.43,5.86,6.93,8.12,4.87,236.0,79.0,340.0,56.0,99.0,206.0,325.0,,
2025-08-15,7.28,5.68,8.29,5.46,5.88,6.94,8.16,4.92,236.0,76.0,337.0,54.0,96.0,202.0,324.0,,
2025-08-18,7.3,5.7,8.31,5.46,5.89,6.94,8.18,4.94,236.0,76.0,337.0,52.0,95.0,200.0,324.0,,
2025-08-19,7.31,5.69,8.3,5.47,5.88,6.94,8.18,4.91,240.0,78.0,339.0,56.0,97.0,203.0,327.0,,
2025-08-20,7.37,5.69,8.31,5.48,5.9,6.95,8.22,4.9,247.0,79.0,341.0,58.0,100.0,205.0,332.0,,
2025-08-21,7.45,5.74,8.34,5.49,5.93,7.0,8.25,4.92,253.0,82.0,342.0,57.0,101.0,208.0,333.0,,
2025-08-22,7.38,5.7,8.27,5.53,5.92,6.96,8.2,4.88,250.0,82.0,339.0,65.0,104.0,208.0,332.0,,
2025-08-25,7.39,5.71,8.29,5.48,5.9,6.97,8.2,4.89,250.0,82.0,340.0,59.0,101.0,208.0,331.0,,
2025-08-26,7.43,5.76,8.35,5.53,5.94,7.02,8.22,4.92,251.0,84.0,343.0,61.0,102.0,210.0,330.0,,
2025-08-27,7.41,5.77,8.39,5.55,5.96,7.02,8.24,4.92,249.0,85.0,347.0,63.0,104.0,210.0,332.0,,
2025-08-28,7.33,5.73,8.19,5.53,5.93,6.96,8.21,4.88,245.0,85.0,331.0,65.0,105.0,208.0,333.0,,
2025-08-29,7.34,5.74,8.22,5.53,5.97,6.99,8.21,4.93,241.0,81.0,329.0,60.0,104.0,206.0,328.0,,
2025-09-01,7.34,5.74,8.22,5.53,5.97,6.99,8.21,4.93,241.0,81.0,329.0,60.0,104.0,206.0,328.0,,
2025-09-02,7.37,5.78,8.27,5.61,6.02,7.05,8.28,4.96,241.0,82.0,331.0,65.0,106.0,209.0,332.0,,
2025-09-03,7.333,5.722,8.194,5.62,5.983,7.03,8.244,4.898,243.5,82.4,329.6,72.2,108.5,213.2,334.6,,
2025-09-04,7.31,5.68,8.13,5.55,5.93,7.0,8.19,4.85,246.0,83.0,328.0,70.0,108.0,215.0,334.0,7.448,259.8
2025-09-05,7.24,5.6,7.91,5.51,5.87,6.92,8.09,4.76,248.0,84.0,315.0,75.0,111.0,216.0,333.0,7.372,261.2
2025-09-08,7.23,5.56,7.86,5.49,5.82,6.87,8.04,4.69,254.0,87.0,317.0,80.0,113.0,218.0,335.0,7.357,266.7
2025-09-09,7.23,5.57,7.82,5.48,5.84,6.86,8.02,4.73,250.0,84.0,309.0,75.0,111.0,213.0,329.0,7.36,263.0
2025-09-10,7.15,5.51,7.63,5.47,5.82,6.78,7.94,4.7,245.0,81.0,293.0,77.0,112.0,208.0,324.0,7.269,256.9
2025-09-11,7.08,5.46,7.56,5.43,5.78,6.73,7.83,4.65,243.0,81.0,291.0,78.0,113.0,208.0,318.0,7.187,253.7
2025-09-12,7.08,5.5,7.58,5.38,5.78,6.73,7.8,4.68,240.0,82.0,290.0,70.0,110.0,205.0,312.0,7.2,252.0
2025-09-15,7.03,5.48,7.56,5.39,5.76,6.73,7.73,4.66,237.0,82.0,290.0,73.0,110.0,207.0,307.0,7.154,249.4
2025-09-16,7.01,5.48,7.62,5.37,5.73,6.69,7.67,4.65,236.0,83.0,297.0,72.0,108.0,204.0,302.0,7.132,248.2
2025-09-17,7.01,5.5,7.64,5.37,5.72,6.68,7.63,4.69,232.0,81.0,295.0,68.0,103.0,199.0,294.0,7.127,243.7
2025-09-18,7.02,5.52,7.66,5.38,5.71,6.69,7.63,4.73,229.0,79.0,293.0,65.0,98.0,196.0,290.0,7.143,241.3
2025-09-19,7.05,5.54,7.67,5.42,5.73,6.7,7.69,4.75,230.0,79.0,292.0,67.0,98.0,195.0,294.0,7.167,241.7
