tanggal,Malaysia,Mexico,Thailand,China,Indonesia,Philipina,India,South_Africa,Brazil,Turki,Argentina,USA,Chile,Colombia,German,Japan,Polandia,Portugal,Vietnam,Singapore,South_Korea,Ukraine,Australia,Hongkong,Shanghai,Indonesia_LQ45,SP_500,NASDAQ,FTSE,CAC_40
2023-12-28,1457.41,57464.41,1415.85,2954.704,7303.888,6519.11,72410.38,76485.73,134185.24,7396.34,904067.2,37710.1,6249.47,1195.2,16701.55,33539.62,78937.48,4735.09,1128.93,3214.4,2655.28,507.03,7614.278,17043.53,3414.54,977.07,4783.35,15095.14,7722.74,7535.16
2023-12-29,1454.66,57386.25,1415.85,2974.935,7272.797,6450.04,72240.26,76893.15,134185.24,7470.18,929704.2,37689.54,6197.77,1195.2,16751.64,33464.17,78459.91,4732.28,1129.93,3240.27,2655.28,507.03,7590.818,17047.39,3431.11,970.568,4769.83,15011.35,7733.24,7543.18
2024-01-01,1454.66,57386.25,1415.85,2974.935,7272.797,6450.04,72271.94,76893.15,134185.24,7470.18,929704.2,37689.54,6197.77,1195.2,16751.64,33464.17,78459.91,4732.28,1129.93,3240.27,2655.28,507.03,7590.818,17047.39,3431.11,970.568,4769.83,15011.35,7733.24,7543.18
2024-01-02,1453.1,56980.45,1433.38,2962.276,7323.588,6554.04,71892.48,75709.14,132696.63,7624.29,930419.7,37715.04,6210.59,1222.5,16769.36,33464.17,77451.31,4719.76,1131.72,3229.95,2669.81,507.03,7627.788,16788.55,3386.35,979.433,4742.83,14765.94,7721.52,7530.86
2024-01-03,1462.37,55726.64,1429.62,2967.247,7279.091,6498.88,71356.6,74510.72,132833.95,7412.04,972411.7,37430.19,6139.45,1228.7,16538.39,33464.17,77053.98,4658.24,1144.17,3199.44,2607.31,507.03,7523.2,16646.41,3378.3,973.378,4704.81,14592.21,7682.33,7411.86
2024-01-04,1477.26,55406.96,1434.59,2954.349,7359.763,6602.52,71847.57,74522.49,131225.91,7547.84,1004790.0,37440.34,6076.18,1267.18,16617.29,33288.29,76827.85,4705.67,1150.72,3174.01,2587.02,507.03,7494.098,16645.98,3347.05,988.638,4688.68,14510.3,7723.07,7450.63
2024-01-05,1487.61,56192.78,1427.96,2929.183,7350.619,6629.64,72026.15,74488.2,132022.92,7628.73,1055381.0,37466.11,6047.64,1294.78,16594.21,33377.42,76593.76,4733.17,1154.68,3184.3,2578.08,507.03,7489.072,16535.33,3329.11,986.258,4697.24,14524.07,7689.61,7420.69
2024-01-08,1495.7,56175.68,1418.45,2887.538,7283.575,6609.22,71355.22,74103.23,132426.54,7818.89,1104913.0,37683.01,6056.32,1294.78,16716.47,33377.42,76876.5,4693.81,1160.19,3187.02,2567.82,507.03,7451.548,16224.45,3286.06,976.437,4763.54,14843.77,7694.19,7450.24
2024-01-09,1498.83,55105.58,1414.93,2893.251,7200.203,6618.52,71386.21,73826.15,131446.59,7736.26,1060581.0,37525.16,6107.72,1294.43,16688.36,33763.18,77268.35,4680.37,1158.59,3197.96,2561.24,507.03,7520.524,16190.02,3292.5,970.078,4756.5,14857.71,7683.96,7426.62
2024-01-10,1486.86,55318.67,1413.52,2877.702,7227.297,6546.11,71657.71,73586.98,130841.09,7874.16,1070425.0,37695.73,6056.06,1288.77,16689.81,34441.72,76840.58,4745.33,1161.54,3179.96,2541.98,507.03,7468.459,16097.28,3277.13,969.137,4783.45,14969.65,7651.76,7426.08
2024-01-11,1483.0,55438.75,1408.24,2886.65,7219.964,6613.73,71721.18,73834.28,130648.75,7895.96,1043924.0,37711.02,6029.02,1283.25,16547.03,35049.86,76042.95,4733.28,1162.22,3201.41,2540.27,507.03,7506.026,16302.04,3295.67,969.943,4780.24,14970.18,7576.59,7387.62
2024-01-12,1487.34,55607.07,1413.53,2881.977,7241.138,6643.18,72568.45,74240.76,130987.67,7986.47,1033123.0,37592.98,5968.61,1290.92,16704.56,35577.11,76106.23,4670.55,1154.7,3191.72,2525.05,507.03,7498.284,16244.58,3284.17,977.823,4783.83,14972.76,7624.93,7465.14
2024-01-15,1501.11,55501.11,1407.02,2886.291,7224.001,6680.45,73327.94,73675.74,131520.91,8044.02,1038358.0,37592.98,5995.96,1297.33,16622.22,35901.79,75127.54,4648.02,1154.12,3199.42,2525.99,507.03,7496.266,16216.33,3280.92,974.059,4783.83,14972.76,7594.91,7411.68
2024-01-16,1493.87,55124.57,1401.72,2893.989,7242.787,6637.0,73128.77,73007.62,129294.04,8032.17,1057770.0,37361.12,5970.45,1292.93,16571.68,35619.18,74950.09,4578.69,1163.12,3184.99,2497.59,507.03,7414.794,15865.92,3300.88,975.394,4765.98,14944.35,7558.34,7398.0
2024-01-17,1491.21,54711.7,1380.65,2833.615,7200.635,6572.51,71500.76,71693.09,128523.83,8024.37,1124212.0,37266.67,5901.72,1283.84,16431.69,35477.75,73582.3,4496.75,1162.53,3142.22,2435.9,507.03,7393.084,15276.9,3229.08,968.943,4739.21,14855.62,7446.29,7318.69
2024-01-18,1479.18,54707.89,1377.93,2845.784,7252.967,6510.87,71186.86,72344.4,127315.74,8016.09,1133638.0,37468.61,5867.72,1276.13,16567.35,35466.17,74367.89,4470.66,1169.06,3139.78,2440.04,507.03,7346.477,15391.79,3274.73,972.961,4780.94,15055.65,7459.09,7401.35
2024-01-19,1486.37,55452.1,1382.51,2832.279,7227.402,6503.54,71683.23,72660.91,127635.65,7996.7,1174875.0,37863.8,5844.56,1274.5,16555.13,35963.27,74774.93,4491.4,1181.5,3152.29,2472.74,507.03,7421.237,15308.69,3269.78,972.671,4839.81,15310.97,7461.93,7371.64
2024-01-22,1491.19,54723.06,1369.92,2756.34,7247.928,6583.47,71423.65,72351.5,126601.55,8010.14,1219960.0,38001.81,5921.04,1271.1,16683.36,36546.95,74954.24,4487.23,1182.86,3149.12,2464.35,507.03,7476.567,14961.18,3218.9,973.366,4850.43,15360.29,7487.71,7413.25
2024-01-23,1496.11,55502.9,1356.54,2770.976,7256.229,6621.88,70370.55,73337.19,128262.52,7950.06,1206469.0,37905.45,5964.58,1263.15,16627.09,36517.57,74601.92,4460.78,1177.5,3135.25,2478.61,507.03,7514.942,15353.98,3231.93,971.773,4864.6,15425.94,7485.73,7388.04
2024-01-24,1504.1,55419.55,1381.19,2820.772,7227.823,6679.96,71060.31,74320.11,127815.7,8090.9,1251660.0,37806.39,6057.8,1261.11,16889.92,36226.48,75351.32,4482.45,1172.97,3153.33,2469.69,507.03,7519.189,15899.87,3277.11,966.251,4868.55,15481.92,7527.67,7455.64
2024-01-25,1504.1,56160.07,1376.09,2906.109,7178.042,6673.5,70700.67,74040.54,128168.73,8169.89,1284940.0,38049.13,5987.47,1268.91,16906.92,36236.47,75219.71,4452.88,1170.37,3147.64,2470.34,507.03,7555.363,16211.96,3342.92,959.797,4894.16,15510.5,7529.73,7464.2
2024-01-26,1506.28,56855.88,1368.15,2910.223,7137.088,6686.09,70700.67,75084.38,128967.32,8346.28,1253620.0,38109.43,6058.58,1282.43,16961.39,35751.07,75683.59,4412.94,1175.67,3159.53,2478.56,507.03,7555.363,15952.23,3333.82,951.492,4890.97,15455.36,7635.09,7634.14
2024-01-29,1515.39,57175.73,1376.28,2883.356,7157.175,6630.68,71941.57,74370.53,128502.66,8471.7,1253608.0,38333.45,6064.57,1279.81,16941.71,36026.94,75347.11,4381.26,1175.69,3140.31,2500.65,507.03,7578.445,16077.24,3303.96,961.919,4927.93,15628.04,7632.74,7640.81
2024-01-30,1512.75,57537.14,1373.14,2830.527,7192.216,6622.01,71139.9,74611.45,127401.81,8474.3,1267134.0,38467.31,5970.63,1280.17,16972.34,36065.86,76072.25,4393.64,1179.65,3150.04,2498.81,507.03,7600.194,15703.45,3245.04,971.704,4924.97,15509.9,7666.31,7677.47
2024-01-31,1512.98,57372.77,1364.52,2788.548,7207.941,6646.44,71752.11,74555.87,127752.28,8496.66,1260563.0,38150.3,5987.14,1276.55,16903.76,36286.71,77416.31,4451.57,1164.31,3153.01,2497.09,507.03,7680.718,15485.07,3215.35,974.219,4845.65,15164.01,7630.57,7656.75
2024-02-01,1512.98,57828.07,1367.96,2770.74,7201.696,6623.01,71645.3,74469.95,128481.02,8646.12,1302467.0,38519.84,6051.42,1277.65,16859.04,36011.46,78417.88,4438.76,1173.02,3143.06,2542.46,507.03,7588.192,15566.21,3217.71,977.273,4906.19,15361.64,7622.16,7588.75
2024-02-02,1516.58,58226.77,1384.08,2730.152,7238.785,6707.25,72085.63,74381.96,127182.25,8665.68,1316205.0,38654.42,5994.6,1277.77,16918.21,36158.02,79575.14,4418.43,1172.55,3179.77,2615.31,507.03,7699.4,15533.56,3179.63,984.671,4958.61,15628.95,7615.54,7592.26
2024-02-05,1511.34,58226.77,1383.93,2702.185,7198.615,6728.22,71731.42,74033.92,127593.49,8776.7,1260998.0,38380.12,6005.28,1272.44,16904.06,36354.16,79002.75,4401.61,1186.06,3134.29,2591.31,507.03,7625.855,15510.01,3200.42,975.49,4942.81,15597.68,7612.86,7589.96
2024-02-06,1512.98,58679.57,1396.96,2789.486,7247.408,6755.26,72186.09,74558.52,130416.31,8869.14,1215654.0,38521.36,6005.19,1276.77,17033.24,36160.66,79150.11,4383.84,1188.48,3125.68,2576.2,507.03,7581.58,16136.87,3311.69,980.624,4954.23,15609.0,7681.01,7638.97
2024-02-07,1513.11,58711.87,1400.02,2829.696,7235.152,6830.04,72152.0,74313.44,129949.9,8843.01,1152888.0,38677.36,6010.29,1279.26,16921.96,36119.92,79473.35,4342.19,1198.53,3156.15,2609.58,507.03,7615.841,16081.89,3343.63,983.135,4995.06,15756.64,7628.75,7611.26
2024-02-08,1512.36,57762.44,1388.6,2865.903,7235.152,6850.16,71428.43,73725.38,128216.92,8949.79,1115907.0,38726.33,6001.2,1261.1,16963.83,36863.28,78711.66,4280.59,1198.53,3142.91,2620.32,507.03,7639.25,15878.07,3364.93,983.135,4997.91,15793.71,7595.48,7665.63
2024-02-09,1512.28,57327.5,1388.37,2865.903,7235.152,6850.16,71595.49,73423.3,128025.7,9045.97,1128511.0,38671.69,6032.61,1248.23,16926.5,36897.42,78450.66,4289.37,1198.53,3138.3,2620.32,507.03,7644.841,15746.58,3364.93,983.135,5026.61,15990.66,7572.58,7647.52
2024-02-12,1512.28,57418.55,1389.3,2865.903,7297.669,6807.82,71072.49,73722.1,128025.7,9174.58,1128511.0,38797.38,6100.94,1248.18,17037.35,36897.42,79424.63,4330.18,1198.53,3138.3,2620.32,507.03,7614.922,15746.58,3364.93,995.167,5021.84,15942.55,7573.69,7689.8
2024-02-13,1531.37,56906.99,1391.73,2865.903,7209.741,6827.92,71555.19,73062.59,128025.7,8994.0,1128511.0,38272.75,6024.12,1235.86,16880.83,37963.97,78038.67,4279.4,1198.53,3141.87,2649.64,507.03,7603.583,15746.58,3364.93,988.165,4953.17,15655.6,7512.28,7625.31
2024-02-14,1529.33,57248.47,1385.11,2865.903,7209.741,6854.53,71822.83,73009.74,127018.29,9072.08,1105580.0,38424.27,6083.37,1237.18,16945.48,37703.32,79421.21,4253.31,1198.53,3139.07,2620.42,507.03,7547.735,15879.38,3364.93,988.165,5000.62,15859.15,7568.4,7677.35
2024-02-15,1528.38,57251.89,1387.27,2865.903,7303.281,6882.15,72050.38,73218.44,127804.13,9242.15,1093752.0,38773.12,6188.4,1246.31,17046.69,38157.94,79333.22,4290.88,1202.5,3176.69,2613.8,507.03,7605.717,15944.63,3364.93,1003.318,5029.73,15906.17,7597.53,7743.42
2024-02-16,1533.55,57132.11,1386.27,2865.903,7335.545,6873.23,72426.64,73616.06,128725.88,9250.36,1065369.0,38627.99,6336.81,1256.97,17117.44,38487.24,80147.01,4310.72,1209.7,3221.94,2648.76,507.03,7658.317,16339.96,3364.93,1006.633,5005.57,15775.65,7711.71,7768.18
2024-02-19,1538.61,57490.05,1387.33,2910.544,7296.702,6798.61,72708.16,73580.88,129035.74,9196.41,1072261.0,38627.99,6382.51,1220.31,17092.26,38470.38,80827.33,4323.05,1224.97,3225.91,2680.26,507.03,7665.1,16155.61,3403.81,998.288,5005.57,15775.65,7728.5,7768.55
2024-02-20,1555.59,57227.67,1381.07,2922.73,7352.601,6854.66,73057.4,72946.01,129916.11,9344.97,1059716.0,38563.8,6349.0,1245.54,17068.43,38363.61,81780.51,4298.88,1230.06,3244.06,2657.79,507.03,7659.049,16247.51,3410.85,1010.868,4975.51,15630.78,7719.21,7795.22
2024-02-21,1552.4,57021.03,1393.61,2950.956,7349.021,6897.36,72623.09,73029.61,130031.58,9312.12,1039512.0,38612.24,6251.42,1268.74,17118.12,38262.16,81412.34,4310.91,1230.04,3217.11,2653.31,507.03,7608.356,16503.1,3456.87,1008.413,4981.8,15580.87,7662.51,7812.09
2024-02-22,1545.49,57148.73,1402.47,2988.358,7339.636,6903.15,73158.24,74112.74,130240.55,9347.17,1076030.0,39069.11,6237.63,1279.09,17370.45,39098.68,82464.52,4257.24,1227.31,3222.94,2664.27,507.03,7611.243,16742.95,3486.68,1002.511,5087.03,16041.62,7684.49,7911.6
2024-02-23,1549.11,56659.8,1398.14,3004.881,7295.095,6913.21,73142.8,74213.39,129418.73,9374.2,1105610.0,39131.53,6189.56,1290.31,17419.33,39098.68,83265.56,4286.26,1212.0,3184.91,2667.7,507.03,7643.585,16725.86,3489.74,994.156,5088.8,15996.82,7706.28,7966.68
2024-02-26,1547.6,56194.72,1398.14,2977.022,7283.823,6891.49,72790.13,73621.24,129609.05,9334.13,1080444.0,39069.23,6208.29,1291.39,17423.23,39233.71,83116.29,4230.74,1224.17,3171.12,2647.08,507.03,7652.843,16634.74,3453.36,991.596,5069.53,15976.25,7684.3,7929.82
2024-02-27,1558.8,56241.03,1393.7,3015.481,7285.317,6860.67,73095.22,73142.11,131689.37,9179.48,1034335.0,38972.41,6322.2,1286.55,17556.49,39239.52,83007.32,4286.77,1237.46,3157.32,2625.05,507.03,7663.007,16790.8,3494.79,992.688,5078.18,16035.3,7683.02,7948.4
2024-02-28,1545.59,55350.61,1382.05,2957.852,7328.636,6876.52,72304.88,72204.53,130155.43,9062.36,998835.2,38949.02,6344.44,1285.47,17601.22,39208.03,81661.42,4228.38,1254.55,3138.93,2652.29,507.03,7660.421,16536.85,3450.26,997.248,5069.76,15947.74,7624.98,7954.39
2024-02-29,1551.44,55414.0,1370.67,3015.171,7316.111,6944.71,72500.3,72729.73,129020.02,9193.69,1014712.0,38996.39,6449.88,1274.08,17678.19,39166.19,81944.56,4220.05,1252.73,3141.85,2642.36,507.03,7698.699,16511.44,3516.08,989.93,5096.27,16091.92,7630.02,7927.43
2024-03-01,1538.02,55536.32,1367.42,3027.021,7311.907,6919.59,73745.35,72775.49,129180.37,9097.15,1054959.0,39087.38,6481.25,1286.46,17735.07,39910.82,82172.36,4248.39,1258.28,3135.76,2642.36,507.03,7745.611,16589.44,3537.8,987.898,5137.08,16274.94,7682.5,7934.17
2024-03-04,1539.27,55462.48,1362.59,3039.305,7276.749,6951.67,73872.29,72633.15,128340.54,8907.65,1047614.0,38989.83,6340.77,1288.59,17716.17,40109.23,81264.27,4238.3,1261.41,3122.21,2674.27,507.03,7735.79,16595.97,3540.87,981.952,5130.95,16207.51,7640.33,7956.41
2024-03-05,1536.98,55476.25,1359.26,3047.793,7247.46,6905.46,73677.13,72241.72,128098.11,8860.52,992683.9,38585.19,6258.86,1300.86,17698.4,40097.63,80537.55,4270.48,1269.98,3107.1,2649.4,507.03,7724.2,16162.64,3565.51,979.884,5078.65,15939.59,7646.16,7932.82
2024-03-06,1531.51,55284.51,1370.55,3039.931,7329.801,6878.54,74085.99,73578.18,128890.23,8744.58,999642.1,38661.05,6348.02,1307.11,17716.71,40090.78,80742.03,4299.69,1262.73,3136.14,2641.49,507.03,7733.537,16438.09,3551.05,994.056,5104.76,16031.54,7679.31,7954.74
2024-03-07,1535.83,55049.49,1372.16,3027.401,7373.964,6837.34,74119.39,73604.11,128339.76,9054.18,994808.4,38791.35,6357.56,1313.51,17842.85,39598.71,79879.2,4295.18,1268.46,3133.78,2647.62,507.03,7763.714,16229.78,3529.72,996.564,5157.36,16273.38,7692.46,8016.22
2024-03-08,1539.86,54935.99,1386.42,3046.019,7381.907,6942.21,74119.39,73717.78,127070.79,9155.32,1002336.0,38722.69,6337.61,1298.97,17814.51,39688.94,80199.54,4264.09,1247.35,3147.09,2680.35,507.03,7846.975,16353.39,3544.91,1000.35,5123.69,16085.11,7659.74,8028.01
2024-03-11,1544.71,55076.12,1380.23,3068.455,7381.907,6872.24,73502.64,73481.74,126123.56,9131.82,957777.5,38769.66,6416.46,1298.29,17746.27,38820.49,80359.43,4257.96,1235.49,3138.42,2659.84,507.03,7704.219,16587.57,3589.26,1000.35,5117.94,16019.27,7669.23,8019.73
