tanggal,USD,AUD,EUR,GBP,SGD,JPY,MYR,THB,KRW,PHP
2014-03-13,11383.0,10327.79,15885.31,18969.49,9001.08,111.08,3477.83,352.038,10.6483,255.575
2014-03-14,11355.0,10244.98,15747.64,18874.94,8969.51,111.66,3462.49,351.696,10.5861,254.303
2014-03-17,11293.0,10243.71,15701.01,18795.47,8921.49,110.98,3444.62,350.4,10.5798,252.733
2014-03-18,11320.0,10283.9,15764.1,18811.9,8951.77,111.65,3460.22,352.811,10.5955,253.488
2014-03-19,11314.0,10313.06,15744.34,18800.76,8946.36,111.39,3451.74,350.366,10.5689,252.344
2014-03-20,11445.0,10334.99,15817.45,18950.53,8971.05,111.74,3470.14,353.373,10.6358,253.772
2014-03-21,11423.0,10377.38,15752.31,18837.14,8963.77,111.88,3453.23,352.732,10.5748,252.21
2014-03-24,11380.0,10364.05,15703.04,18753.11,8952.12,110.94,3449.53,350.802,10.5586,252.39
2014-03-25,11393.0,10415.03,15755.65,18784.32,8976.56,111.49,3446.96,349.824,10.5547,252.799
2014-03-26,11410.0,10525.58,15744.37,18871.08,9008.36,111.56,3459.28,350.437,10.6171,253.8
2014-03-27,11448.0,10574.86,15750.19,18960.93,9047.67,112.1,3477.11,352.108,10.6836,254.144
2014-03-28,11360.0,10521.55,15580.46,18882.76,9001.16,111.22,3471.49,349.563,10.6261,253.103
2014-03-31,11360.0,10484.34,15586.36,18894.15,9011.7,109.93,3480.32,350.472,10.6707,253.517
2014-04-01,11313.0,10482.04,15602.54,18829.57,8984.85,109.46,3468.72,349.776,10.6862,252.841
2014-04-02,11293.0,10442.23,15579.82,18810.38,8961.6,108.81,3453.23,348.289,10.6899,251.668
2014-04-03,11321.0,10444.91,15586.92,18801.43,8963.68,108.96,3448.24,348.568,10.7047,251.941
2014-04-04,11317.0,10463.18,15511.24,18777.27,8951.26,108.97,3449.94,348.579,10.7403,251.833
2014-04-07,11303.0,10500.45,15502.42,18740.87,8967.18,109.63,3456.75,348.343,10.7124,252.138
2014-04-08,11288.0,10539.33,15536.37,18859.99,8997.7,109.96,3483.91,349.873,10.7273,251.582
2014-04-09,11288.0,10587.67,15520.95,18889.66,9036.56,110.25,3497.75,350.699,10.8387,251.582
2014-04-10,11355.0,10725.87,15743.06,19040.25,9097.52,111.79,3524.0,352.029,10.9192,256.295
2014-04-11,11413.0,10719.08,15849.17,19139.39,9144.37,112.25,3526.03,353.539,11.0241,257.549
2014-04-14,11440.0,10742.27,15807.84,19122.01,9131.08,112.43,3518.47,354.601,11.0095,257.106
2014-04-15,11430.0,10725.05,15764.21,19102.79,9123.71,112.29,3522.66,353.557,10.9803,257.067
2014-04-16,11435.0,10690.23,15835.42,19231.88,9136.51,111.73,3526.9,354.727,11.0182,257.339
2014-04-17,11420.0,10698.27,15811.8,19230.72,9143.55,111.96,3528.56,354.787,10.9953,257.037
2014-04-18,11420.0,10661.16,15785.35,19175.06,9123.77,111.52,3525.38,355.003,11.0103,257.043
2014-04-21,11445.0,10679.24,15826.61,19249.66,9138.23,111.62,3521.87,355.035,11.0158,257.651
2014-04-22,11520.0,10779.86,15907.68,19383.93,9173.27,112.35,3526.5,356.474,11.1038,258.693
2014-04-23,11630.0,10802.08,16102.62,19556.49,9258.43,113.48,3561.48,359.547,11.1859,259.996
2014-04-24,11601.0,10764.55,16062.03,19484.72,9227.71,113.4,3548.86,358.403,11.1648,259.497
2014-04-25,11565.0,10728.85,15998.16,19442.87,9197.49,113.11,3537.04,358.612,11.106,259.027
2014-04-28,11587.0,10781.18,16069.4,19518.14,9229.48,113.32,3548.11,359.295,11.193,259.986
2014-04-29,11548.0,10688.05,16028.0,19418.71,9192.57,112.57,3543.65,358.07,11.2061,259.559
2014-04-30,11562.0,10738.14,15951.0,19440.26,9203.06,112.83,3540.73,357.208,11.1942,259.396
2014-05-01,11562.0,10755.09,16051.35,19544.18,9231.41,113.19,3544.06,357.27,11.1936,259.286
2014-05-02,11523.0,10685.87,15977.31,19463.8,9199.75,112.5,3529.05,355.741,11.1897,258.967
2014-05-05,11518.0,10684.17,15985.5,19438.53,9218.42,113.03,3538.63,356.105,11.194,259.379
2014-05-06,11517.0,10717.51,16040.71,19508.92,9224.08,112.94,3539.95,356.047,11.2384,259.901
2014-05-07,11575.0,10807.08,16096.0,19649.92,9270.71,113.89,3562.31,357.537,11.32,261.812
2014-05-08,11560.0,10853.61,16113.91,19611.88,9266.03,113.58,3570.88,355.827,11.305,261.653
2014-05-09,11530.0,10801.21,15924.64,19492.79,9237.99,113.26,3573.2,353.542,11.2568,264.274
2014-05-12,11520.0,10796.64,15867.33,19468.53,9218.16,113.06,3558.61,353.448,11.247,263.598
2014-05-13,11537.0,10775.43,15866.55,19449.89,9215.63,112.63,3565.12,353.808,11.2868,263.347
2014-05-14,11446.0,10762.94,15701.61,19242.35,9166.55,112.35,3555.49,353.0,11.1354,262.794
2014-05-15,11446.0,10735.28,15611.59,19178.31,9144.56,112.09,3548.36,351.943,11.1651,262.203
2014-05-16,11415.0,10676.28,15651.04,19176.31,9116.25,112.33,3529.46,351.046,11.1433,260.667
2014-05-19,11418.0,10678.74,15654.51,19193.74,9132.12,112.66,3556.49,351.489,11.1725,261.745
2014-05-20,11488.0,10643.27,15718.62,19338.33,9170.58,113.37,3568.05,353.213,11.2057,262.559
2014-05-21,11508.0,10634.5,15783.11,19458.54,9195.96,114.01,3578.59,354.475,11.2065,262.988
2014-05-22,11529.0,10673.97,15766.79,19451.11,9212.39,113.41,3589.26,353.949,11.2571,264.037
2014-05-23,11615.0,10721.75,15812.6,19569.88,9268.47,114.06,3616.41,356.836,11.3339,265.945
2014-05-26,11578.0,10698.92,15793.97,19505.96,9235.75,113.6,3606.53,355.395,11.3069,265.086
2014-05-27,11578.0,10725.09,15800.37,19509.25,9220.24,113.67,3599.05,354.952,11.3159,264.455
2014-05-28,11630.0,10742.47,15845.47,19504.45,9262.62,114.2,3608.1,355.785,11.3854,265.087
2014-05-29,11630.0,10817.7,15824.83,19468.27,9270.85,114.46,3618.76,354.608,11.3977,264.95
2014-05-30,11675.0,10876.66,15882.51,19537.52,9314.15,114.79,3634.07,355.442,11.4448,266.732
2014-06-02,11765.0,10886.25,16001.53,19693.42,9364.15,115.33,3644.78,358.214,11.4942,268.696
2014-06-03,11784.0,10937.87,16034.39,19760.9,9383.41,115.21,3656.91,362.048,11.5514,269.569
2014-06-04,11890.0,11026.64,16183.22,19894.92,9453.56,115.83,3670.6,363.942,11.591,270.963
2014-06-05,11855.0,11016.69,16141.1,19876.3,9441.62,115.66,3673.82,363.428,11.6229,270.834
2014-06-06,11835.0,11075.63,16135.11,19896.06,9451.63,115.69,3685.11,364.343,11.6007,271.343
2014-06-09,11778.0,11025.79,16062.0,19801.39,9413.56,114.94,3681.15,363.317,11.5886,270.213
2014-06-10,11810.0,11051.75,16019.91,19855.75,9442.2,115.45,3685.2,363.867,11.6147,270.246
2014-06-11,11810.0,11090.89,15976.37,19826.69,9441.61,115.54,3676.27,363.614,11.6253,269.573
2014-06-12,11788.0,11072.82,15952.0,19846.91,9438.92,115.55,3675.03,363.322,11.5857,269.317
2014-06-13,11795.0,11099.51,16008.5,20030.75,9445.41,115.78,3664.99,364.348,11.5886,269.367
2014-06-16,11820.0,11093.13,15989.58,20061.4,9450.22,115.98,3664.88,365.276,11.5886,269.105
2014-06-17,11893.0,11120.2,16140.34,20163.68,9499.49,116.53,3691.6,365.923,11.6388,271.143
2014-06-18,11997.0,11204.31,16270.99,20328.85,9569.87,117.41,3709.49,369.692,11.733,271.854
2014-06-19,11934.0,11249.51,16275.24,20311.77,9568.64,117.24,3714.68,367.595,11.7156,272.728
2014-06-20,11972.0,11253.03,16292.9,20424.03,9577.27,117.37,3714.29,368.832,11.7312,273.294
2014-06-23,11990.0,11312.38,16285.7,20411.89,9597.89,117.74,3724.88,369.686,11.7741,273.818
2014-06-24,11988.0,11271.09,16338.48,20362.97,9603.58,117.67,3730.9,369.468,11.7732,273.4
2014-06-25,12090.0,11327.54,16456.79,20524.29,9668.29,118.64,3749.42,372.458,11.8422,275.372
2014-06-26,12099.0,11385.73,16485.01,20590.38,9684.79,118.92,3759.21,372.476,11.9044,275.795
2014-06-27,11995.0,11301.88,16357.94,20435.7,9603.63,118.43,3732.69,369.582,11.8341,274.162
2014-06-30,11855.0,11159.23,16213.17,20219.04,9512.13,117.13,3698.23,366.121,11.7361,272.01
2014-07-01,11863.0,11214.33,16239.65,20322.16,9514.37,116.84,3699.62,366.278,11.7274,272.048
2014-07-02,11915.0,11266.37,16264.17,20447.21,9559.05,117.37,3717.43,367.918,11.8045,273.307
2014-07-03,11918.0,11174.62,16275.35,20427.55,9560.78,116.92,3729.76,367.779,11.8165,273.337
2014-07-04,11880.0,11102.09,16132.55,20360.81,9523.58,116.33,3726.46,366.775,11.7681,273.079
2014-07-07,11710.0,10967.66,15923.05,20078.22,9394.07,114.86,3672.14,361.321,11.5887,269.152
2014-07-08,11630.0,10926.23,15830.59,19878.06,9347.73,114.41,3665.86,359.155,11.491,266.999
2014-07-09,11630.0,10936.58,15826.68,19901.2,9361.73,114.39,3664.78,361.319,11.4864,268.384
2014-07-10,11580.0,10846.51,15778.51,19813.46,9322.49,114.14,3642.7,359.603,11.4201,266.858
2014-07-11,11590.0,10886.46,15770.45,19846.1,9333.51,114.35,3637.89,360.532,11.3726,265.98
2014-07-14,11670.0,10956.64,15901.07,19969.41,9409.11,114.99,3667.1,362.957,11.4548,268.211
2014-07-15,11745.0,10996.22,15963.86,20114.06,9447.33,115.55,3679.94,365.047,11.4238,268.922
2014-07-16,11695.0,10929.03,15843.95,20030.98,9415.24,115.02,3669.81,364.295,11.3351,268.218
2014-07-17,11685.0,10956.15,15810.31,19997.98,9417.94,115.14,3678.97,363.052,11.353,268.476
2014-07-18,11615.0,10898.82,15726.31,19873.94,9356.29,114.59,3648.79,361.388,11.2841,266.942
2014-07-21,11570.0,10855.87,15655.18,19753.58,9324.41,114.27,3645.87,362.83,11.2693,266.36
2014-07-22,11605.0,10896.01,15648.54,19804.27,9350.01,114.29,3654.08,365.436,11.3279,267.354
2014-07-23,11505.0,10871.88,15494.56,19635.71,9287.63,113.5,3632.99,362.113,11.2403,266.183
2014-07-24,11565.0,10921.25,15590.84,19687.51,9345.37,113.87,3642.23,363.26,11.2407,267.121
2014-07-25,11578.0,10885.53,15563.87,19645.51,9326.4,113.57,3644.94,363.598,11.2781,267.473
2014-07-28,11578.0,10872.13,15559.59,19654.86,9322.67,113.68,3645.22,363.948,11.2764,266.982
2014-07-29,11578.0,10877.0,15572.38,19664.04,9326.96,113.68,3645.37,363.613,11.2978,266.992
2014-07-30,11578.0,10843.62,15551.45,19600.86,9308.78,113.54,3636.79,362.288,11.2996,266.717
2014-07-31,11580.0,10763.38,15508.59,19552.27,9281.83,112.66,3623.26,359.73,11.2664,266.422
2014-08-01,11803.0,10960.13,15823.13,19871.05,9445.35,114.79,3674.5,367.222,11.3803,269.341
2014-08-04,11760.0,10959.71,15790.22,19789.54,9430.72,114.62,3673.02,365.777,11.3792,268.983
2014-08-05,11695.0,10922.83,15663.63,19745.98,9392.23,114.01,3670.12,363.124,11.3765,268.514
2014-08-06,11750.0,10947.17,15712.36,19786.94,9414.55,114.74,3673.7,365.13,11.3681,268.509
2014-08-07,11795.0,10934.54,15780.95,19866.92,9427.62,115.31,3678.0,365.78,11.3706,267.602
2014-08-08,11775.0,10902.0,15776.14,19797.55,9410.74,115.77,3670.82,366.602,11.3645,266.902
2014-08-11,11685.0,10818.27,15643.79,19604.54,9338.54,114.48,3652.64,363.958,11.3291,266.298
2014-08-12,11688.0,10826.54,15609.63,19603.24,9347.88,114.26,3659.3,364.378,11.3853,266.641
2014-08-13,11691.0,10856.26,15610.25,19652.8,9350.67,114.1,3661.64,365.992,11.3649,265.964
2014-08-14,11675.0,10872.18,15607.0,19475.82,9364.74,114.02,3673.23,366.688,11.4415,267.43
2014-08-15,11675.0,10894.17,15629.92,19497.37,9383.65,113.88,3702.82,366.303,11.487,267.37
2014-08-18,11685.0,10886.5,15644.73,19551.93,9385.21,114.06,3702.36,367.053,11.4821,267.51
2014-08-19,11679.0,10905.21,15593.76,19443.79,9384.62,113.8,3700.28,366.004,11.4793,267.614
2014-08-20,11700.0,10875.53,15562.56,19488.38,9375.77,113.34,3695.85,365.602,11.4452,267.11
2014-08-21,11690.0,10844.27,15525.27,19392.33,9345.06,112.65,3687.33,365.577,11.4218,266.833
2014-08-22,11679.0,10880.23,15504.54,19366.98,9355.44,112.5,3692.9,365.474,11.4704,266.276
2014-08-25,11718.0,10911.53,15461.55,19421.71,9371.26,112.61,3703.45,366.389,11.4829,267.188
2014-08-26,11713.0,10884.59,15445.43,19403.94,9371.51,112.67,3704.89,366.66,11.5132,267.374
2014-08-27,11681.0,10904.97,15398.8,19352.51,9364.67,112.42,3712.83,366.077,11.5171,267.505
2014-08-28,11698.0,10958.12,15455.22,19419.0,9378.03,112.77,3714.46,366.293,11.5339,267.69
2014-08-29,11694.0,10935.23,15407.34,19404.45,9375.47,112.51,3709.36,365.884,11.53,268.181
2014-09-01,11718.0,10950.83,15396.58,19478.88,9378.93,112.48,3712.67,366.362,11.5642,269.482
2014-09-02,11748.0,10914.07,15406.49,19428.15,9374.28,112.01,3697.09,365.644,11.5372,269.611
2014-09-03,11765.0,10968.87,15457.24,19389.55,9396.65,112.08,3698.21,367.281,11.5376,269.713
2014-09-04,11764.0,10994.98,15466.19,19362.08,9399.08,112.14,3701.94,366.714,11.5512,270.035
2014-09-05,11755.0,11000.66,15230.79,19183.57,9372.08,111.73,3694.89,367.584,11.4861,269.411
2014-09-08,11730.0,10965.62,15178.9,18918.33,9352.11,111.5,3694.25,365.624,11.4576,269.097
2014-09-09,11768.0,10913.83,15160.51,18964.42,9335.12,110.75,3686.29,366.82,11.4124,268.41
2014-09-10,11812.0,10782.64,15295.6,19013.24,9336.22,110.7,3687.56,367.214,11.4156,268.188
2014-09-11,11825.0,10799.42,15293.21,19190.58,9358.12,110.59,3703.16,367.328,11.4161,269.425
2014-09-12,11818.0,10695.46,15286.14,19199.53,9359.07,110.32,3698.15,366.63,11.4184,268.984
2014-09-15,11928.0,10758.72,15468.24,19463.53,9440.09,111.6,3707.93,370.941,11.533,270.461
2014-09-16,11965.0,10782.98,15502.55,19354.45,9478.77,111.84,3707.99,371.778,11.5469,269.953
2014-09-17,11960.0,10858.5,15509.22,19496.15,9473.78,111.59,3720.16,370.576,11.5659,270.123
2014-09-18,11985.0,10750.82,15448.69,19547.54,9458.2,110.4,3712.05,371.4,11.487,269.72
2014-09-19,11968.0,10708.61,15424.84,19599.34,9450.19,110.03,3701.32,371.856,11.4579,269.037
2014-09-22,11973.0,10619.01,15392.25,19573.08,9439.39,109.83,3690.45,371.218,11.5061,268.319
2014-09-23,11973.0,10648.73,15420.17,19570.28,9447.7,110.46,3689.44,371.08,11.5099,269.334
2014-09-24,11955.0,10602.57,15353.82,19589.88,9444.37,110.05,3686.51,371.112,11.4943,268.837
2014-09-25,11983.0,10567.75,15250.38,19535.38,9447.79,109.71,3682.26,371.081,11.4928,267.564
2014-09-26,12023.0,10579.32,15360.61,19670.96,9482.52,110.53,3695.71,372.571,11.5369,268.77
2014-09-29,12170.0,10620.6,15423.37,19748.36,9536.2,110.98,3710.06,375.578,11.5469,269.886
2014-09-30,12183.0,10640.05,15434.58,19821.03,9564.5,111.26,3715.14,375.746,11.5499,271.077
2014-10-01,12130.0,10578.88,15292.16,19633.91,9512.45,110.51,3706.61,374.265,11.4266,270.555
2014-10-02,12150.0,10693.32,15355.23,19658.06,9554.89,112.03,3740.2,374.396,11.4495,271.585
2014-10-03,12175.0,10695.42,15384.24,19585.87,9555.0,111.82,3738.05,373.085,11.4654,271.734
2014-10-06,12210.0,10659.64,15316.21,19519.29,9551.35,111.61,3748.16,374.701,11.4234,272.455
2014-10-07,12205.0,10728.46,15415.64,19637.61,9557.78,112.51,3744.17,374.446,11.4478,273.239
2014-10-08,12240.0,10770.81,15500.11,19675.42,9582.08,113.31,3740.53,375.891,11.4013,273.473
2014-10-09,12190.0,10805.08,15546.44,19734.33,9595.1,112.87,3756.84,375.675,11.4489,272.945
2014-10-10,12223.0,10805.08,15486.38,19634.86,9607.74,113.22,3751.82,376.438,11.4181,272.845
2014-10-13,12218.0,10653.69,15464.1,19622.3,9600.43,113.47,3740.9,376.34,11.4263,272.593
2014-10-14,12208.0,10682.26,15483.64,19489.33,9586.05,114.13,3735.65,375.692,11.4655,272.449
2014-10-15,12228.0,10666.4,15471.62,19451.7,9566.0,114.1,3730.44,377.128,11.503,272.596
2014-10-16,12249.0,10706.37,15691.14,19619.94,9626.34,115.73,3733.81,378.259,11.548,272.598
2014-10-17,12108.0,10644.25,15541.31,19507.5,9517.78,113.68,3698.69,373.422,11.3619,269.608
2014-10-20,12033.0,10538.08,15347.42,19420.42,9453.21,112.41,3677.57,372.97,11.3536,268.398
2014-10-21,11991.0,10554.32,15374.22,19397.96,9440.84,112.48,3679.05,372.063,11.3777,268.188
2014-10-22,12013.0,10559.57,15232.18,19257.15,9457.51,112.32,3682.86,371.739,11.4256,268.15
2014-10-23,12060.0,10585.02,15261.95,19291.07,9467.04,112.1,3684.33,372.645,11.4213,269.177
2014-10-24,12066.0,10589.82,15276.09,19384.87,9455.03,111.59,3681.82,372.466,11.4128,269.304
2014-10-27,12109.0,10656.78,15370.19,19503.56,9492.26,112.23,3695.56,373.258,11.5072,270.264
2014-10-28,12170.0,10739.69,15455.24,19597.57,9550.09,112.73,3716.29,375.123,11.5939,271.751
2014-10-29,12081.0,10719.22,15383.01,19483.65,9492.18,111.94,3692.13,371.541,11.5365,270.2
2014-10-30,12125.0,10659.27,15266.91,19386.13,9489.72,111.24,3692.47,372.767,11.4996,270.311
2014-10-31,12085.0,10653.91,15188.02,19313.26,9423.83,108.37,3673.8,370.699,11.3068,269.228
2014-11-03,12108.0,10587.17,15134.85,19368.04,9407.16,107.31,3649.41,369.959,11.2882,269.637
2014-11-04,12110.0,10569.3,15150.42,19378.0,9394.07,106.6,3637.73,370.591,11.2476,269.366
2014-11-05,12143.0,10529.53,15201.79,19356.61,9390.03,106.24,3635.26,371.266,11.225,270.175
2014-11-06,12140.0,10468.12,15194.5,19414.71,9395.85,106.01,3641.09,369.875,11.2095,269.931
2014-11-07,12170.0,10462.39,15096.09,19268.89,9405.94,105.71,3639.68,371.415,11.1378,270.414
2014-11-10,12155.0,10548.13,15179.1,19326.01,9438.2,106.68,3653.51,370.637,11.2153,271.108
2014-11-11,12200.0,10506.71,15171.14,19365.32,9432.73,105.55,3651.89,371.94,11.1952,271.946
2014-11-12,12199.0,10613.92,15210.43,19418.16,9452.99,105.81,3656.12,371.233,11.1263,271.709
2014-11-13,12205.0,10664.72,15212.34,19249.19,9450.18,105.62,3655.14,372.07,11.1277,271.997
2014-11-14,12210.0,10615.91,15224.31,19152.49,9417.27,105.02,3649.16,372.144,11.0953,271.8
2014-11-17,12205.0,10689.52,15284.94,19117.48,9410.44,105.16,3646.7,372.119,11.1575,271.883
2014-11-18,12150.0,10614.41,15161.81,19001.38,9351.4,104.02,3615.66,370.563,11.04,269.687
2014-11-19,12148.0,10507.83,15232.04,18948.88,9323.78,103.42,3607.77,369.744,10.9741,269.25
2014-11-20,12175.0,10460.72,15233.74,19047.71,9351.05,102.61,3616.5,371.063,10.9187,270.088
2014-11-21,12150.0,10456.39,15141.97,19009.75,9351.61,102.97,3619.88,370.643,10.9056,269.81
2014-11-24,12150.0,10509.43,15046.02,19008.33,9327.5,102.77,3625.6,370.222,10.9236,270.045
2014-11-25,12165.0,10412.32,15124.54,19083.14,9335.72,103.04,3628.19,370.859,10.9656,270.384
2014-11-26,12175.0,10357.47,15188.29,19125.05,9357.33,103.34,3632.1,371.719,11.0042,270.943
2014-11-27,12177.0,10448.05,15199.19,19212.52,9381.87,103.63,3638.58,371.485,11.0857,271.442
2014-11-28,12203.0,10371.56,15186.6,19159.46,9361.98,103.33,3607.63,371.553,11.0152,271.704
2014-12-01,12273.0,10393.59,15279.28,19222.11,9389.21,103.67,3576.15,374.537,11.0273,273.725
2014-12-02,12269.0,10424.24,15266.39,19298.97,9390.51,103.32,3581.8,373.213,11.0879,274.368
2014-12-03,12298.0,10345.82,15172.79,19245.66,9381.09,103.14,3572.24,374.319,11.0541,275.294
2014-12-04,12305.0,10298.58,15165.3,19296.95,9367.57,102.65,3571.82,374.177,11.0335,275.709
2014-12-05,12299.0,10302.81,15216.78,19258.46,9341.95,102.27,3543.1,372.358,11.041,275.882
2014-12-08,12348.0,10252.99,15191.17,19286.15,9361.26,102.16,3544.41,375.455,11.0859,277.539
2014-12-09,12330.0,10203.87,15240.91,19332.43,9355.08,103.0,3539.58,375.504,11.1321,276.832
2014-12-10,12338.0,10268.79,15291.41,19358.85,9395.24,103.58,3544.71,376.459,11.1918,276.252
2014-12-11,12348.0,10253.73,15368.58,19357.73,9415.28,104.42,3539.44,376.239,11.2187,277.854
2014-12-12,12458.0,10327.91,15489.16,19576.75,9511.51,105.19,3554.8,379.756,11.3011,279.667
2014-12-15,12698.0,10490.86,15817.65,19968.07,9688.03,107.26,3635.54,385.491,11.5657,284.53
2014-12-16,12680.0,10495.14,15882.36,19885.0,9729.01,108.92,3640.27,385.84,11.7126,284.61
2014-12-17,12658.0,10352.91,15793.7,19875.73,9704.07,108.06,3633.23,384.906,11.5704,283.223
2014-12-18,12560.0,10292.39,15485.38,19590.35,9564.19,106.11,3627.11,381.922,11.3971,280.771
2014-12-19,12490.0,10192.05,15356.43,19573.35,9497.62,104.74,3594.97,380.291,11.3406,279.12
2014-12-22,12438.0,10137.3,15266.45,19452.31,9436.09,103.94,3566.8,378.146,11.3484,278.974
2014-12-23,12450.0,10115.18,15256.64,19427.55,9440.99,103.8,3563.87,378.457,11.2994,278.992
2014-12-24,12468.0,10114.15,15204.25,19384.23,9416.36,103.51,3565.78,378.932,11.3054,279.181
2014-12-25,12468.0,10105.89,15227.33,19413.42,9406.32,103.54,3557.94,378.234,11.2836,278.429
2014-12-26,12468.0,10081.3,15133.89,19303.87,9392.05,103.13,3554.93,377.009,11.2942,277.752
2014-12-29,12450.0,10133.79,15156.26,19369.93,9405.97,103.36,3557.11,377.898,11.3342,278.429
2014-12-30,12447.0,10150.71,15134.65,19322.12,9401.01,104.08,3555.1,378.647,11.3134,278.023
2014-12-31,12385.0,10149.58,15063.27,19287.1,9375.48,103.64,3542.07,376.475,11.3545,277.001
2015-01-01,12385.0,10149.58,14987.62,19287.1,9345.05,103.5,3542.83,376.36,11.3237,277.001
2015-01-02,12543.0,10214.77,15117.49,19485.77,9440.75,104.24,3567.47,380.498,11.3691,279.851
2015-01-05,12630.0,10187.02,15080.13,19302.87,9456.19,104.8,3569.58,382.59,11.3669,280.032
2015-01-06,12658.0,10284.62,15110.64,19266.65,9493.81,106.41,3555.84,384.766,11.5108,281.472
2015-01-07,12739.0,10274.79,15113.83,19263.37,9529.27,106.95,3555.52,387.553,11.5786,282.56
2015-01-08,12683.0,10282.81,14951.6,19056.35,9475.77,105.86,3553.7,385.494,11.5549,281.195
2015-01-09,12655.0,10269.02,14925.62,19117.4,9446.61,105.89,3550.89,384.977,11.6058,281.33
2015-01-12,12590.0,10312.72,14885.13,19039.29,9442.44,106.11,3532.1,383.181,11.6495,280.68
2015-01-13,12605.0,10291.63,14896.07,19055.62,9433.28,106.51,3505.02,383.929,11.6308,281.604
2015-01-14,12620.0,10261.93,14875.83,19148.25,9452.29,108.11,3509.98,385.099,11.6586,282.523
2015-01-15,12560.0,10327.52,14764.03,19103.49,9435.06,106.77,3527.91,383.329,11.5905,281.029
2015-01-16,12588.0,10358.87,14622.29,19146.44,9480.05,108.03,3537.76,386.938,11.6874,281.813
2015-01-19,12617.0,10354.05,14616.14,19123.72,9478.36,107.65,3532.97,387.174,11.7048,283.084
2015-01-20,12585.0,10329.5,14573.92,19014.68,9408.52,106.56,3486.14,384.595,11.5555,281.805
2015-01-21,12490.0,10209.72,14451.42,18920.27,9341.37,105.96,3450.48,383.14,11.5215,281.1
2015-01-22,12488.0,10114.74,14481.56,18918.49,9360.73,105.85,3467.05,382.961,11.5096,282.36
2015-01-23,12473.0,9938.77,14044.31,18665.08,9298.82,105.31,3460.35,382.583,11.4934,282.023
2015-01-26,12510.0,9879.91,14054.79,18778.02,9296.77,105.74,3454.97,384.004,11.5723,283.557
2015-01-27,12477.0,9931.14,14134.08,18845.34,9295.16,105.56,3466.45,383.615,11.5482,282.884
2015-01-28,12485.0,9973.54,14156.64,18970.48,9247.21,106.0,3450.88,383.507,11.5146,283.138
2015-01-29,12568.0,9846.58,14198.81,19004.59,9301.3,106.82,3468.65,383.84,11.5014,285.388
2015-01-30,12670.0,9841.38,14373.53,19100.51,9385.79,107.68,3492.38,386.916,11.5862,287.209
2015-02-02,12687.0,9897.36,14365.92,19087.81,9372.3,107.76,3491.59,389.365,11.4985,287.251
2015-02-03,12657.0,9703.68,14336.37,19011.63,9353.38,107.82,3504.64,388.252,11.5326,286.764
2015-02-04,12630.0,9865.48,14473.14,19149.42,9390.3,107.64,3545.34,386.868,11.6449,286.385
